Rank,FinalWorth,PersonName,Source,Industries,CountryOfCitizenship,Gender,BirthDate,LastName,WealthList,EstWorthPrev,FamilyList
2274,1200.151,Pan Shiyi,Real estate,['Real Estate'],China,M,-220924800000.0,Pan,False,1198.02627,False
2283,1193.137,Shi Yifeng,Medical cosmetics,['Healthcare'],China,M,126230400000.0,Shi,False,1195.095939,False
2250,1222.913,John Krystynak,mobile games,['Media & Entertainment'],United States,M,-52704000000.0,Krystynak,False,1194.972888,False
2282,1193.264,Luc Tack,"Textile, chemicals",['Manufacturing'],Belgium,M,-263001600000.0,Tack,False,1193.399871,False
2290,1182.31,Zachary Stern,Liquor,['Food & Beverage'],United States,M,379382400000.0,Stern,False,1193.3257,False
2273,1200.252,Cristina Junqueira,fintech,['Finance & Investments'],Brazil,F,400896000000.0,Junqueira,False,1191.99164,False
2305,1171.128,Kiki Barki,Coal,['Energy'],Indonesia,M,-949968000000.0,Barki,False,1191.805316,False
2286,1190.497,Arkady Volozh,Search engine,['Technology'],Russia,M,-185846400000.0,Volozh,False,1190.49705,False
2301,1176.001,Azad Moopen,healthcare,['Healthcare'],India,M,-527472000000.0,Moopen,False,1190.488365,False
2288,1187.3,Orion Hindawi,Software,['Technology'],United States,M,316310400000.0,Hindawi,False,1187.3,False
2203,1270.024,Tang Aoqi & family,Auto parts,['Automotive'],China,M,-780278400000.0,Tang,False,1185.896067,False
2293,1181.526,Helena Revoredo,Security services,['Service'],Spain,F,-722390400000.0,Revoredo,False,1185.734852,False
2291,1181.779,Ulrich Mommert & family,Lighting,['Automotive'],Austria,M,-914284800000.0,Mommert,False,1181.779115,False
2292,1181.7,Darwin Deason,Software,['Service'],United States,M,-935193600000.0,Deason,False,1181.7,False
2306,1170.843,Chen Xueli,Pharmaceuticals,['Healthcare'],China,M,-576028800000.0,Chen,False,1181.353928,False
2296,1180.0,Yasseen Mansour,Diversified ,['Diversified'],Egypt,M,-265075200000.0,Mansour,False,1180.0,False
2297,1179.795,Anand Surana,Pharmaceuticals,['Healthcare'],India,M,38620800000.0,Surana,False,1179.79491,False
2297,1179.795,Dilip Surana,Pharmaceuticals,['Healthcare'],India,M,-124761600000.0,Surana,False,1179.79491,False
2299,1178.26,Magic Johnson,,['Diversified'],United States,M,-327715200000.0,Johnson,False,1178.26,False
2294,1180.642,Nobutada Saji,Beverages,['Food & Beverage'],Japan,M,-760579200000.0,Saji,False,1178.190302,False
2287,1189.405,Raamdeo Agrawal,financial services,['Finance & Investments'],India,M,-426124800000.0,Agrawal,False,1176.694002,False
2300,1176.931,Hideyuki Busujima,Pachinko machines,['Gambling & Casinos'],Japan,M,-544492800000.0,Busujima,False,1176.520182,False
2254,1219.338,Ye Xiaoping,Pharmaceuticals,['Healthcare'],China,M,-218246400000.0,Ye,False,1176.457835,False
2303,1173.515,Wu Chung-yi,Manufacturing,['Manufacturing'],Taiwan,M,-457747200000.0,Wu,False,1173.515218,False
2304,1173.111,Polys Haji-Ioannou,EasyJet,['Service'],Cyprus,M,-314755200000.0,Haji-Ioannou,False,1173.324664,False
2215,1253.554,Xu Xudong & family,Auto parts,['Automotive'],China,M,5097600000.0,Xu,False,1171.490526,False
2302,1173.826,Michiel Le Roux,Banking,['Finance & Investments'],South Africa,M,-650678400000.0,Le Roux,False,1169.65741,False
2316,1162.483,Summerfield Johnston Jr,Coca-Cola,['Food & Beverage'],United States,M,-1178150400000.0,Johnston,False,1167.543,False
2295,1180.544,Hiroshi Ishibashi,tires,['Automotive'],Japan,M,-739065600000.0,Ishibashi,False,1167.354382,False
2229,1243.73,Cao Ji,Manufacturing,['Manufacturing'],China,M,-568080000000.0,Cao,False,1167.118087,False
2310,1166.742,Igor Rybakov,Building materials,['Manufacturing'],Russia,M,74822400000.0,Rybakov,False,1166.742288,False
2310,1166.742,Sergei Kolesnikov,Building materials,['Manufacturing'],Russia,M,67824000000.0,Kolesnikov,False,1166.742288,False
2312,1166.0,Thomas Bailey,Money management,['Finance & Investments'],United States,M,-1041379200000.0,Bailey,False,1166.0,False
2328,1150.441,He Zuxun,Pig breeding,['Food & Beverage'],China,M,-131846400000.0,He,False,1165.390023,False
2314,1165.028,Yao Hsiao Tung,manufacturing,['Manufacturing'],Singapore,M,-946771200000.0,Yao,False,1165.028257,False
2307,1169.539,Li Qiong,online games,['Media & Entertainment'],China,F,247190400000.0,Li,False,1164.572935,False
2284,1190.855,Wan Long,Food,['Food & Beverage'],China,M,-925689600000.0,Wan,False,1162.000931,False
2319,1160.427,J. Wayne Weaver,Shoes,['Diversified'],United States,M,-1083542400000.0,Weaver,False,1161.58267,False
2346,1141.281,Ye Qiongjiu,Software,['Technology'],China,F,-480211200000.0,Ye,False,1157.417533,False
2313,1165.839,Xu Zhihan,Electronics,['Technology'],China,M,91929600000.0,Xu,False,1157.047268,False
2331,1149.017,Robert Langer,Biotech,['Healthcare'],United States,M,-673488000000.0,Langer,False,1156.984346,False
2320,1158.959,Zhang Keqiang,Real estate,['Real Estate'],China,M,-305337600000.0,Zhang,False,1156.481488,False
2289,1182.709,Andrew Karam,mobile games,['Media & Entertainment'],United States,M,382320000000.0,Karam,False,1155.748955,False
2309,1167.274,David Fattal & family,hotels,['Service'],Israel,M,-395366400000.0,Fattal,False,1155.526237,False
2322,1155.493,Ruben Vardanyan & family,Investment banking,['Finance & Investments'],Armenia,M,-50630400000.0,Vardanyan,False,1155.492755,False
2325,1153.0,Mohammed Ibrahim,Communications,['Telecom'],United Kingdom,M,-746841600000.0,Ibrahim,False,1153.0,False
2326,1152.886,Wang Xiaokun,tea drinks,['Food & Beverage'],China,M,410227200000.0,Wang,False,1152.885805,False
2330,1150.074,Stephane Bonvin,Real estate,['Real Estate'],Switzerland,M,-94694400000.0,Bonvin,False,1152.348346,False
2350,1139.212,Kenzo Tsujimoto,video games ,['Media & Entertainment'],Japan,M,-916617600000.0,Tsujimoto,False,1151.786122,False
2321,1155.568,Anne Werninghaus,Industrial machinery,['Manufacturing'],Brazil,F,504921600000.0,Werninghaus,False,1150.372486,False
2333,1147.782,Zhang Shilong & family,Semiconductor,['Technology'],China,M,-126230400000.0,Zhang,False,1148.715592,False
2332,1148.31,Taylor Swift,music,['Media & Entertainment'],United States,F,629510400000.0,Swift,False,1148.31,False
2308,1168.278,Analjit Singh,diversified,['Diversified'],India,M,-504057600000.0,Singh,False,1147.736515,False
2341,1144.648,Lai Jianfa,Express delivery,['Logistics'],China,M,,Lai,False,1147.503015,False
2327,1151.088,Qiu Minxiu,Semiconductors,['Technology'],China,F,-766540800000.0,Qiu,False,1147.107382,False
2323,1154.882,Chung Mong-joon,"shipbuilding, industrial machines",['Manufacturing'],South Korea,M,-574646400000.0,Chung,False,1146.453792,False
2335,1146.326,Christian Herz,Coffee,['Finance & Investments'],Germany,M,,Herz,False,1146.325741,False
2335,1146.326,Michaela Herz,Coffee,['Finance & Investments'],Germany,F,,Herz,False,1146.325741,False
2334,1146.789,Andrei Kosogov,Banking,['Energy'],Russia,M,-277689600000.0,Kosogov,False,1145.969787,False
2337,1145.183,Alfredo Harp Helu & family,"Banking, investments",['Finance & Investments'],Mexico,M,-814492800000.0,Harp Helu,False,1145.183027,False
2338,1145.111,Giuliana Caprotti,Supermarkets,['Food & Beverage'],Italy,F,-918691200000.0,Caprotti,False,1145.110657,False
2338,1145.111,Marina Caprotti,Supermarkets,['Food & Beverage'],Italy,F,253843200000.0,Caprotti,False,1145.110657,False
2340,1145.033,Jane Goldman,Real estate,['Real Estate'],United States,F,-455328000000.0,Goldman,False,1145.033,False
2344,1143.537,Wang Shih-Chung,Pneumatic equipments,['Manufacturing'],Taiwan,M,-252460800000.0,Wang,False,1143.537295,False
2218,1252.459,Li Min,Semiconductor,['Technology'],China,M,-126748800000.0,Li,False,1142.521484,False
2345,1142.0,Paul Fireman,Reebok,['Fashion & Retail'],United States,M,-816739200000.0,Fireman,False,1142.0,False
2347,1140.9,Donald Friese,Manufacturing,['Manufacturing'],United States,M,-922924800000.0,Friese,False,1140.9,False
2352,1135.4,Girdhari Jaisinghani,cables & wires,['Manufacturing'],India,M,-806716800000.0,Jaisinghani,False,1137.237813,False
2368,1124.892,Allan Wong,Electronics,['Manufacturing'],Hong Kong,M,-623376000000.0,Wong,False,1135.929136,False
2324,1153.986,Vera Rechulski Santo Domingo,Beer,['Food & Beverage'],Brazil,F,-663206400000.0,Rechulski Santo Domingo,False,1135.476107,False
2317,1162.261,Ashwin Desai,Specialty chemicals,['Manufacturing'],India,M,-577152000000.0,Desai,False,1134.7568,False
2355,1134.508,Clemens Toennies,Meat processing,['Food & Beverage'],Germany,M,-429148800000.0,Toennies,False,1134.50795,False
2355,1134.508,Robert Toennies,Meat processing,['Food & Beverage'],Germany,M,265248000000.0,Toennies,False,1134.50795,False
2357,1134.405,Chua Thian Poh,Real estate,['Real Estate'],Singapore,M,-677721600000.0,Chua,False,1134.404938,False
2358,1134.391,Eugene Wu,Finance,['Finance & Investments'],Taiwan,M,-778377600000.0,Wu,False,1134.390883,False
2343,1143.8,Zhang Yubai,Wine,['Food & Beverage'],China,M,-165715200000.0,Zhang,False,1133.985351,False
2361,1133.434,Adrian Paval,Retail,['Fashion & Retail'],Romania,M,-40176000000.0,Paval,False,1133.433605,False
2353,1135.378,Zhang Xin,Real estate,['Real Estate'],China,F,-137462400000.0,Zhang,False,1133.252871,False
2362,1132.0,Andrei Rappoport,Investments,['Finance & Investments'],Russia,M,-206064000000.0,Rappoport,False,1132.0,False
2348,1140.025,Thongma Vijitpongpun,Real estate,['Real Estate'],Thailand,M,-393984000000.0,Vijitpongpun,False,1131.682086,False
2383,1115.432,Mu Rongjun,E-commerce,['Technology'],China,M,315532800000.0,Mu,False,1130.926216,False
2354,1134.612,Sanjay Agarwal,Banking,['Finance & Investments'],India,M,21600000000.0,Agarwal,False,1130.229206,False
2363,1130.049,Norma Lerner,Banking,['Finance & Investments'],United States,F,-1065484800000.0,Lerner,False,1130.049,False
2359,1133.924,Stanley Motta,Finance,['Finance & Investments'],Panama,M,-774662400000.0,Motta,False,1129.9673,False
2364,1129.271,Alexander Klyachin,Real estate,['Real Estate'],Russia,M,-82857600000.0,Klyachin,False,1129.270774,False
2388,1112.226,Li Wanqiang,Smartphones,['Technology'],China,M,239241600000.0,Li,False,1129.02604,False
2365,1128.365,Bent Jensen,electric systems,['Manufacturing'],Denmark,M,-569548800000.0,Jensen,False,1128.365144,False
2342,1144.193,Chen Zhisong,Communication equipment,['Technology'],China,M,-125712000000.0,Chen,False,1126.262149,False
2367,1125.383,Manny Stul,Toys,['Manufacturing'],Australia,M,-651628800000.0,Stul,False,1125.382662,False
2370,1124.479,Sara Blakely,Spanx,['Fashion & Retail'],United States,F,36460800000.0,Blakely,False,1124.479,False
2395,1109.198,Rahul Gautam,Mattresses,['Fashion & Retail'],India,M,-540259200000.0,Gautam,False,1122.864948,False
2373,1122.483,Nancy Lerner,"Banking, credit cards",['Finance & Investments'],United States,F,-304300800000.0,Lerner,False,1122.483,False
2369,1124.85,Kazuo Okada,casinos,['Gambling & Casinos'],Japan,M,-859852800000.0,Okada,False,1122.276319,False
2247,1227.083,Huang Qiaoling,Amusement parks,['Media & Entertainment'],China,M,-351216000000.0,Huang,False,1121.690048,False
2375,1121.067,Muhammed Aziz Khan,Power,['Energy'],Bangladesh,M,-468288000000.0,Khan,False,1121.06667,False
2376,1121.034,Randolph Lerner,"Banking, credit cards",['Finance & Investments'],United States,M,-248054400000.0,Lerner,False,1121.034,False
2407,1097.547,Yang Yunyun,Retail,['Fashion & Retail'],China,F,220924800000.0,Yang,False,1120.104,False
2392,1110.749,Rajju Shroff,Agrochemicals,['Manufacturing'],India,M,-1142380800000.0,Shroff,False,1119.57989,False
2349,1139.416,Liang Qin & family,Semiconductor devices,['Technology'],China,F,57283200000.0,Liang,False,1119.35256,False
2374,1121.868,Stefan Pierer,Automotive,['Automotive'],Austria,M,-413424000000.0,Pierer,False,1118.936571,False
2400,1101.925,Hong Feng,Smartphones,['Technology'],China,M,220924800000.0,Hong,False,1118.84909,False
2412,1095.392,Ye Guofu,Retail,['Fashion & Retail'],China,M,252460800000.0,Ye,False,1118.649567,False
2360,1133.439,Lalit Khaitan,alcohol,['Food & Beverage'],India,M,-838944000000.0,Khaitan,False,1118.468046,False
2380,1118.082,Itamar Locks & family,Agribusiness,['Food & Beverage'],Brazil,M,-473385600000.0,Locks,False,1118.081694,False
2381,1117.951,Blairo Maggi,Agribusiness,['Food & Beverage'],Brazil,M,-428976000000.0,Maggi,False,1117.95058,False
2351,1135.411,Joao Alves de Queiroz Filho,Pharmaceuticals,['Diversified'],Brazil,M,-536457600000.0,Alves de Queiroz Filho,False,1117.739626,False
2366,1125.721,Pradip Burman,Consumer goods,['Food & Beverage'],India,M,-857260800000.0,Burman,False,1117.395898,False
2382,1116.76,Pongsak Viddayakorn,hospitals,['Healthcare'],Thailand,M,-1129075200000.0,Viddayakorn,False,1116.760079,False
2384,1114.986,Lee Joong-keun,"Construction, real estate",['Construction & Engineering'],South Korea,M,-914284800000.0,Lee,False,1114.98599,False
2269,1202.306,Zhang Gongyun,Tyre manufacturing machinery,['Manufacturing'],China,M,-222134400000.0,Zhang,False,1114.70277,False
2389,1112.047,Richard Fairbank,banking,['Finance & Investments'],United States,M,-610156800000.0,Fairbank,False,1114.220466,False
2385,1113.558,Nikhil Kamath,Financial services,['Finance & Investments'],India,M,526262400000.0,Kamath,False,1113.557912,False
2386,1113.0,Henadiy Boholyubov,"Banking, investments",['Diversified'],Ukraine,M,-252460800000.0,Boholyubov,False,1113.0,False
2378,1118.904,Yves-Loic Martin,Laboratory services,['Healthcare'],France,M,-126230400000.0,Martin,False,1112.771809,False
2372,1123.322,Raymond Kwok,Real estate,['Real Estate'],Hong Kong,M,-527904000000.0,Kwok,False,1112.439805,False
2379,1118.537,Mark Dixon,Office real estate ,['Real Estate'],United Kingdom,M,-320803200000.0,Dixon,False,1112.369093,False
2387,1112.332,Xiu Laigui,Pharmaceuticals,['Healthcare'],China,M,-489283200000.0,Xiu,False,1112.331586,False
2390,1111.714,Tony Chen,Electronics,['Technology'],Taiwan,M,-647049600000.0,Chen,False,1111.7144,False
2393,1110.495,Dmitry Pumpyansky,Steel pipes,['Metals & Mining'],Russia,M,-182390400000.0,Pumpyansky,False,1110.495216,False
2415,1092.881,Huang Guanlin,"Textiles, apparel",['Fashion & Retail'],China,M,-157766400000.0,Huang,False,1107.774241,False
2414,1094.841,Tadako Nakatani,Medical diagnostic equipment,['Healthcare'],Japan,F,,Nakatani,False,1107.072638,False
2318,1161.601,Yu Lili,Electronic components,['Manufacturing'],China,F,-63158400000.0,Yu,False,1105.956397,False
2396,1104.254,James Truchard,software,['Technology'],United States,M,-836956800000.0,Truchard,False,1104.2535,False
2371,1123.722,Liu Xiucai & family,Chemicals,['Manufacturing'],United States,M,-405129600000.0,Liu,False,1103.049597,False
2398,1102.9,David Hindawi,Software,['Technology'],United States,M,-790992000000.0,Hindawi,False,1102.9,False
2267,1205.985,Ke Guihua,Auto parts,['Manufacturing'],China,M,-133142400000.0,Ke,False,1101.77556,False
2401,1100.0,David Golub,Private equity,['Finance & Investments'],United States,M,-243388800000.0,Golub,False,1100.0,False
2401,1100.0,Michael Spencer,Stock exchange,['Finance & Investments'],United Kingdom,M,-460512000000.0,Spencer,False,1100.0,False
2401,1100.0,Ryan Breslow,E-commerce software,['Technology'],United States,M,769392000000.0,Breslow,False,1100.0,False
2428,1088.305,Pedro Grendene Bartelle,shoes,['Fashion & Retail'],Brazil,M,-629251200000.0,Grendene Bartelle,False,1098.6188,False
2405,1099.36,Li Xiaohua & family,Packaging,['Manufacturing'],China,M,-252460800000.0,Li,False,1097.153555,False
2427,1088.703,Sun Hongbin,real estate,['Real Estate'],United States,M,-220924800000.0,Sun,False,1096.431056,False
2409,1096.286,Cristina Green,Fashion retail,['Fashion & Retail'],United Kingdom,F,,Green,False,1096.286002,False
2409,1096.286,Philip Green,Fashion retail,['Fashion & Retail'],United Kingdom,M,,Green,False,1096.286002,False
2411,1095.476,Benny Suherman,Cinemas ,['Media & Entertainment'],Indonesia,M,-693878400000.0,Suherman,False,1095.47562,False
2413,1094.99,Kenneth Lo,textiles,['Fashion & Retail'],United Kingdom,M,-985564800000.0,Lo,False,1094.990297,False
2397,1103.436,Yang Tingdong,Brewery,['Food & Beverage'],China,M,-303523200000.0,Yang,False,1093.637741,False
2416,1092.831,Stelios Haji-Ioannou,EasyJet,['Service'],Cyprus,M,-90892800000.0,Haji-Ioannou,False,1092.982216,False
2426,1089.806,Hajime Satomi,"video games, pachinko",['Gambling & Casinos'],Japan,M,-882316800000.0,Satomi,False,1092.542468,False
2417,1092.485,Lev Kvetnoi,Cement,['Finance & Investments'],Russia,M,-137203200000.0,Kvetnoi,False,1092.485338,False
2418,1092.0,Brad Keywell,"Software, investments",['Technology'],United States,M,-5702400000.0,Keywell,False,1092.0,False
2419,1091.545,Andrei Molchanov,Construction materials,['Construction & Engineering'],Russia,M,54518400000.0,Molchanov,False,1091.544745,False
2420,1091.544,Jonas Kamprad,IKEA,['Finance & Investments'],Sweden,M,-120873600000.0,Kamprad,False,1091.543554,False
2420,1091.544,Mathias Kamprad,IKEA,['Finance & Investments'],Sweden,M,-16243200000.0,Kamprad,False,1091.543554,False
2430,1085.833,Gabriel Escarrer & family,Hotels,['Service'],Spain,M,-1099353600000.0,Escarrer,False,1091.024109,False
2424,1090.0,Gleb Fetisov,Investments,['Telecom'],Russia,M,-112838400000.0,Fetisov,False,1090.0,False
2425,1089.928,John Christodoulou,Real estate,['Real Estate'],United Kingdom,M,-145411200000.0,Christodoulou,False,1089.927919,False
2391,1111.21,Jiang Zhaobai,Real estate,['Real Estate'],China,M,-201225600000.0,Jiang,False,1087.297638,False
2454,1065.55,Pradeep Rathod,Plastic products,['Manufacturing'],India,M,-155865600000.0,Rathod,False,1086.995484,False
2449,1067.444,Marina Budiman,Data centers,['Technology'],Indonesia,F,-262656000000.0,Budiman,False,1086.297998,False
2408,1096.859,Joe Kiani,Medical devices,['Healthcare'],United States,M,-167011200000.0,Kiani,False,1085.733632,False
2432,1084.759,Tsao Ter-fung,Food,['Food & Beverage'],Taiwan,M,-725846400000.0,Tsao,False,1084.759473,False
2433,1082.129,Lv Yongxiang,magnetic switches,['Manufacturing'],China,M,-630979200000.0,Lv,False,1082.129003,False
